2014-11-17 04,부산 금정구,부곡동,221251,0.005,0.5,0.005,0.027,28,
2014-11-17 05,부산 금정구,부곡동,221251,0.005,0.5,0.004,0.027,28,
2014-11-17 06,부산 금정구,부곡동,221251,0.005,0.6,0.004,0.032,24,
2014-11-17 07,부산 금정구,부곡동,221251,0.005,0.4,0.012,0.032,32,
2014-11-17 08,부산 금정구,부곡동,221251,0.005,0.5,0.008,0.042,34,
2014-11-17 09,부산 금정구,부곡동,221251,0.005,0.5,0.007,0.039,43,
2014-11-17 10,부산 금정구,부곡동,221251,0.006,0.5,0.015,0.031,43,
2014-11-17 11,부산 금정구,부곡동,221251,0.007,0.4,0.031,0.019,39,
2014-11-17 12,부산 금정구,부곡동,221251,0.008,0.4,0.038,0.015,40,
2014-11-17 13,부산 금정구,부곡동,221251,0.008,0.4,0.041,0.013,52,
2014-11-17 14,부산 금정구,부곡동,221251,0.008,0.4,0.039,0.015,55,
2014-11-17 15,부산 금정구,부곡동,221251,0.008,0.4,0.04,0.015,52,
2014-11-17 16,부산 금정구,부곡동,221251,0.008,0.4,0.04,0.017,48,
2014-11-17 17,부산 금정구,부곡동,221251,0.007,0.4,0.032,0.023,47,
2014-11-17 18,부산 금정구,부곡동,221251,0.007,0.5,0.03,0.025,47,
2014-11-17 19,부산 금정구,부곡동,221251,0.007,0.6,0.018,0.038,45,
2014-11-17 20,부산 금정구,부곡동,221251,0.006,0.5,0.026,0.025,52,
2014-11-17 21,부산 금정구,부곡동,221251,0.006,0.5,0.023,0.027,48,
2014-11-17 22,부산 금정구,부곡동,221251,0.005,0.5,0.016,0.034,48,
2014-11-17 23,부산 금정구,부곡동,221251,0.005,0.4,0.025,0.022,44,
2014-11-17 24,부산 금정구,부곡동,221251,0.005,0.4,0.037,0.009,36,
2014-11-18 01,부산 금정구,부곡동,221251,0.005,0.4,0.037,0.009,27,
2014-11-18 02,부산 금정구,부곡동,221251,0.005,0.4,0.031,0.012,33,
2014-11-18 03,부산 금정구,부곡동,221251,0.005,0.4,0.029,0.011,35,
2014-11-18 04,부산 금정구,부곡동,221251,0.005,0.4,0.023,0.017,28,
2014-11-18 05,부산 금정구,부곡동,221251,0.005,0.4,0.023,0.015,37,
2014-11-18 06,부산 금정구,부곡동,221251,0.004,0.5,0.009,0.029,38,
2014-11-18 07,부산 금정구,부곡동,221251,0.004,0.5,0.006,0.035,38,
2014-11-18 08,부산 금정구,부곡동,221251,0.005,0.6,0.004,0.04,39,
2014-11-18 09,부산 금정구,부곡동,221251,0.005,0.6,0.007,0.038,47,
2014-11-18 10,부산 금정구,부곡동,221251,0.005,0.5,0.017,0.03,53,
2014-11-18 11,부산 금정구,부곡동,221251,0.005,0.4,0.028,0.019,35,
2014-11-18 12,부산 금정구,부곡동,221251,0.005,0.3,0.031,0.017,23,
2014-11-18 13,부산 금정구,부곡동,221251,0.005,0.3,0.035,0.014,21,
2014-11-18 14,부산 금정구,부곡동,221251,0.004,0.3,0.035,0.015,20,
2014-11-18 15,부산 금정구,부곡동,221251,0.004,0.3,0.032,0.019,18,
2014-11-18 16,부산 금정구,부곡동,221251,0.004,0.3,0.031,0.021,21,
2014-11-18 17,부산 금정구,부곡동,221251,0.004,0.3,0.025,0.028,21,
2014-11-18 18,부산 금정구,부곡동,221251,0.005,0.4,0.014,0.038,18,
2014-11-18 19,부산 금정구,부곡동,221251,0.005,0.4,0.009,0.041,29,
2014-11-18 20,부산 금정구,부곡동,221251,0.004,0.5,0.008,0.04,29,
2014-11-18 21,부산 금정구,부곡동,221251,0.004,0.5,0.005,0.045,32,
2014-11-18 22,부산 금정구,부곡동,221251,0.004,0.5,0.005,0.044,43,
2014-11-18 23,부산 금정구,부곡동,221251,0.004,0.5,0.005,0.04,34,
2014-11-18 24,부산 금정구,부곡동,221251,0.004,0.4,0.008,0.032,27,
2014-11-19 01,부산 금정구,부곡동,221251,0.004,0.4,0.007,0.032,26,
