2014-11-19 07,부산 기장군,기장읍,221231,0.003,0.4,0.026,0.024,18,
2014-11-19 08,부산 기장군,기장읍,221231,0.003,0.4,0.025,0.024,18,
2014-11-19 09,부산 기장군,기장읍,221231,0.003,0.4,0.032,0.021,20,
2014-11-19 10,부산 기장군,기장읍,221231,0.003,0.4,0.031,0.023,31,
2014-11-19 11,부산 기장군,기장읍,221231,0.003,0.4,0.032,0.024,26,
2014-11-19 12,부산 기장군,기장읍,221231,0.003,0.4,0.036,0.022,23,
2014-11-19 13,부산 기장군,기장읍,221231,0.003,0.4,0.038,0.021,28,
2014-11-19 14,부산 기장군,기장읍,221231,0.003,0.4,0.036,0.024,36,
2014-11-19 15,부산 기장군,기장읍,221231,0.004,0.4,0.034,0.026,38,
2014-11-19 16,부산 기장군,기장읍,221231,0.004,0.4,0.034,0.027,27,
2014-11-19 17,부산 기장군,기장읍,221231,0.004,0.4,0.033,0.028,32,
2014-11-19 18,부산 기장군,기장읍,221231,0.005,0.4,0.023,0.035,34,
2014-11-19 19,부산 기장군,기장읍,221231,0.005,0.6,0.008,0.043,39,
2014-11-19 20,부산 기장군,기장읍,221231,0.005,0.7,0.004,0.045,50,
2014-11-19 21,부산 기장군,기장읍,221231,0.005,0.7,0.005,0.043,44,
2014-11-19 22,부산 기장군,기장읍,221231,0.004,0.5,0.008,0.041,39,
2014-11-19 23,부산 기장군,기장읍,221231,0.004,0.5,0.01,0.04,35,
2014-11-19 24,부산 기장군,기장읍,221231,0.004,0.4,0.01,0.04,41,
2014-11-20 01,부산 기장군,기장읍,221231,0.003,0.4,0.017,0.033,38,
2014-11-20 02,부산 기장군,기장읍,221231,0.003,0.4,0.03,0.023,43,
2014-11-20 03,부산 기장군,기장읍,221231,0.003,0.4,0.035,0.02,37,
2014-11-20 04,부산 기장군,기장읍,221231,0.003,0.4,0.037,0.019,28,
2014-11-20 05,부산 기장군,기장읍,221231,0.003,0.4,0.033,0.021,28,
2014-11-20 06,부산 기장군,기장읍,221231,0.003,0.4,0.025,0.024,34,
2014-11-20 07,부산 기장군,기장읍,221231,0.003,0.4,0.026,0.025,38,
